Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,City,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Shipping_Cost,Payment_Mode,Sales, Profit ,,
ORD1665,19-07-2023,CUST765,Diya,Male,Mumbai,West,Beauty,Lipstick,1,20654.43,0.05,294.75,UPI,19621.71," ? 1,683.86 ",,
ORD1666,30-05-2023,CUST766,Diya,Female,Chennai,North,Clothing,Shoes,4,25330.94,0.11,202.35,Net Banking,90178.15," ? 3,885.13 ",,
ORD1667,14-04-2023,CUST767,Diya,Female,Ahmedabad,East,Beauty,Shoes,3,566.18,0.25,263.05,UPI,1273.9, ? -302.35 ,,
ORD1668,25-02-2023,CUST768,Ananya,Female,Delhi,East,Clothing,Washing Machine,2,34647.66,0.19,325.93,Cash on Delivery,56129.21," ? -4,551.10 ",,
ORD1669,08-07-2024,CUST769,Ananya,Male,Kolkata,North,Electronics,Cricket Bat,4,33134.87,0.2,440.96,Debit Card,106031.58," ? -13,522.54 ",,
ORD1670,07-05-2024,CUST770,Reyansh,Female,Kolkata,North,Sports,Shoes,4,2112.36,0.26,347.86,Net Banking,6252.59, ? -248.28 ,,
ORD1671,09-01-2023,CUST771,Aarav,Female,Mumbai,South,Beauty,Washing Machine,4,18538.86,0.27,245.32,Cash on Delivery,54133.47," ? -7,911.54 ",,
ORD1672,09-05-2023,CUST772,Diya,Male,Chennai,South,Clothing,Watch,2,48955.79,0.28,418.74,Credit Card,70496.34, ? -939.26 ,,
ORD1673,11-03-2024,CUST773,Kabir,Male,Ahmedabad,South,Home Decor,Sofa,2,21152.68,0.03,457.51,Cash on Delivery,41036.2," ? 1,736.30 ",,
ORD1674,12-01-2024,CUST774,Aarav,Female,Hyderabad,East,Beauty,Sofa,5,25196.88,0.16,103.89,UPI,105826.9," ? 1,545.35 ",,
ORD1675,26-05-2023,CUST775,Reyansh,Female,Mumbai,South,Toys,Lipstick,5,45514.52,0.22,289.37,Debit Card,177506.63," ? -28,051.27 ",,
ORD1676,22-10-2023,CUST776,Aadhya,Female,Ahmedabad,West,Electronics,Cricket Bat,1,35919.64,0.23,178.03,Debit Card,27658.12, ? -969.03 ,,
ORD1677,23-05-2023,CUST777,Aarav,Female,Hyderabad,West,Electronics,Headphones,2,29187.09,0.18,71.18,Cash on Delivery,47866.83," ? 5,108.39 ",,
ORD1678,16-08-2023,CUST778,Aarav,Male,Ahmedabad,South,Home Decor,Smartphone,2,39930.67,0.05,350.85,Credit Card,75868.27," ? 18,785.93 ",,
ORD1679,10-02-2024,CUST779,Advika,Female,Hyderabad,West,Clothing,Shoes,2,43245.44,0.24,438.25,UPI,65733.07," ? -1,335.80 ",,
ORD1680,23-02-2023,CUST780,Vihaan,Female,Bangalore,East,Beauty,Watch,5,22953.03,0.22,123.31,Cash on Delivery,89516.82," ? 2,050.53 ",,
ORD1681,20-01-2024,CUST781,Advika,Male,Ahmedabad,West,Clothing,Washing Machine,4,23860.4,0.03,415.59,Cash on Delivery,92578.35," ? 11,983.42 ",,
ORD1682,23-03-2023,CUST782,Myra,Female,Kolkata,East,Electronics,Cricket Bat,3,19425.34,0.14,434.03,Debit Card,50117.38," ? 8,573.42 ",,
ORD1683,24-07-2024,CUST783,Ananya,Male,Pune,North,Clothing,Lipstick,5,48341.97,0.05,461.45,UPI,229624.36," ? 28,509.26 ",,
ORD1684,03-12-2023,CUST784,Ananya,Male,Chennai,North,Electronics,Shoes,2,34918.88,0.1,169.38,Credit Card,62853.98," ? 6,958.05 ",,
ORD1685,10-10-2023,CUST785,Vihaan,Male,Hyderabad,North,Clothing,Cricket Bat,5,4344.51,0.01,456.78,Debit Card,21505.32," ? 2,708.61 ",,
ORD1686,26-09-2023,CUST786,Ishaan,Female,Bangalore,North,Home Decor,Shoes,1,43175.39,0.12,194.3,Cash on Delivery,37994.34, ? -4.52 ,,
ORD1687,14-08-2023,CUST787,Ishaan,Female,Ahmedabad,West,Sports,Smartphone,2,24131.89,0.16,298.55,Debit Card,40541.58," ? -1,192.53 ",,
ORD1688,09-10-2023,CUST788,Reyansh,Male,Kolkata,South,Home Decor,Smartphone,1,3623.94,0.19,72.73,Debit Card,2935.39, ? -566.17 ,,
ORD1689,20-10-2023,CUST789,Vihaan,Female,Pune,West,Home Decor,Headphones,2,27575.92,0.2,69.75,Net Banking,44121.47," ? 3,539.03 ",,
ORD1690,20-09-2024,CUST790,Aarav,Female,Hyderabad,East,Sports,Sofa,5,20974.78,0.25,374.17,Debit Card,78655.42," ? -6,397.53 ",,
ORD1691,02-07-2023,CUST791,Ishaan,Male,Ahmedabad,West,Sports,T-shirt,4,43911.92,0.06,250.02,Debit Card,165108.82," ? 23,250.29 ",,
ORD1692,14-01-2024,CUST792,Diya,Male,Ahmedabad,West,Beauty,T-shirt,3,10358.93,0.04,165.33,UPI,29833.72," ? 4,674.47 ",,
ORD1693,22-09-2023,CUST793,Kabir,Female,Hyderabad,East,Beauty,Shoes,1,41357.94,0.26,135.69,Debit Card,30604.88," ? -5,344.70 ",,
ORD1694,08-02-2024,CUST794,Aarav,Male,Mumbai,North,Home Decor,Headphones,5,27972.9,0.05,351.48,Credit Card,132871.28," ? 17,487.26 ",,
ORD1695,03-01-2024,CUST795,Myra,Female,Mumbai,North,Home Decor,T-shirt,4,2919.59,0.29,50.18,Cash on Delivery,8291.64," ? -1,444.08 ",,
ORD1696,06-05-2023,CUST796,Diya,Female,Kolkata,North,Electronics,Lipstick,5,48597.9,0.25,412.65,UPI,182242.12," ? -14,527.67 ",,
ORD1697,11-08-2023,CUST797,Diya,Female,Pune,South,Electronics,T-shirt,1,25728.24,0.15,85.66,Debit Card,21869," ? -2,605.10 ",,
ORD1698,03-03-2024,CUST798,Vihaan,Female,Hyderabad,East,Beauty,Toy Car,3,14685.67,0.29,136.17,Credit Card,31280.48," ? -9,911.99 ",,
ORD1699,11-03-2024,CUST799,Reyansh,Male,Kolkata,East,Toys,Washing Machine,5,23576.46,0.03,223.81,Cash on Delivery,114345.83," ? 22,535.60 ",,
ORD1700,09-04-2023,CUST800,Myra,Male,Kolkata,West,Toys,Headphones,2,42921.32,0.09,268.19,UPI,78116.8," ? 15,363.88 ",,
ORD1701,16-08-2023,CUST801,Ishaan,Male,Delhi,South,Beauty,Lipstick,4,15384.18,0.19,209.75,Credit Card,49844.74," ? -6,359.81 ",,
ORD1702,28-04-2023,CUST802,Vihaan,Male,Ahmedabad,North,Electronics,Cricket Bat,5,9795.28,0.11,194.32,Debit Card,43589," ? -3,098.25 ",,
ORD1703,13-10-2023,CUST803,Ishaan,Female,Chennai,South,Electronics,Lipstick,4,6627.75,0.28,483.76,Net Banking,19087.92," ? -1,892.88 ",,
ORD1704,07-09-2024,CUST804,Vihaan,Female,Ahmedabad,East,Toys,Sofa,2,15033.4,0.02,338.71,Net Banking,29465.46," ? 5,390.63 ",,
ORD1705,06-11-2023,CUST805,Vihaan,Male,Mumbai,East,Clothing,Cricket Bat,3,39046.39,0.16,60.54,UPI,98396.9," ? -11,236.59 ",,
ORD1706,18-06-2024,CUST806,Vihaan,Female,Pune,West,Clothing,Watch,3,23686.99,0.18,243.58,Credit Card,58270," ? -4,349.65 ",,
ORD1707,30-07-2024,CUST807,Reyansh,Female,Ahmedabad,West,Electronics,Washing Machine,2,11528.58,0.2,443.75,Cash on Delivery,18445.73, ? 157.82 ,,
ORD1708,23-01-2023,CUST808,Vihaan,Female,Hyderabad,East,Clothing,Washing Machine,4,8476.01,0.08,185.66,Credit Card,31191.72," ? 2,348.28 ",,
ORD1709,09-09-2023,CUST809,Aadhya,Male,Kolkata,North,Sports,Washing Machine,5,16769.93,0.11,92.55,Net Banking,74626.19," ? -3,954.44 ",,
ORD1710,27-05-2023,CUST810,Kabir,Male,Hyderabad,North,Beauty,Washing Machine,2,47008.23,0.25,391.27,UPI,70512.34," ? -14,771.40 ",,
ORD1711,29-03-2024,CUST811,Ishaan,Male,Delhi,South,Beauty,Shoes,1,17282.73,0.06,322.71,Debit Card,16245.77, ? 619.93 ,,
ORD1712,03-03-2024,CUST812,Aarav,Female,Pune,East,Electronics,Washing Machine,4,49408.58,0.25,306.64,Credit Card,148225.74," ? -26,838.87 ",,
ORD1713,08-01-2024,CUST813,Advika,Male,Kolkata,East,Home Decor,Washing Machine,3,24364.48,0.17,74.11,Net Banking,60667.56," ? 6,175.01 ",,
ORD1714,24-01-2023,CUST814,Myra,Male,Hyderabad,North,Toys,Washing Machine,2,9122.36,0.23,113.22,Cash on Delivery,14048.43," ? -2,597.61 ",,
ORD1715,25-06-2024,CUST815,Ananya,Male,Mumbai,North,Electronics,Headphones,3,44578.78,0.21,330.15,UPI,105651.71," ? 2,474.35 ",,
ORD1716,16-08-2023,CUST816,Reyansh,Male,Chennai,East,Clothing,Shoes,4,23125.7,0.06,143.52,Debit Card,86952.63, ? 541.77 ,,
ORD1717,07-06-2024,CUST817,Aarav,Male,Delhi,West,Toys,Smartphone,3,35541.63,0.17,276.83,Credit Card,88498.66," ? 3,864.48 ",,
ORD1718,24-03-2023,CUST818,Diya,Male,Pune,East,Home Decor,Lipstick,2,49188.84,0.26,295.2,Cash on Delivery,72799.48," ? -17,453.76 ",,
ORD1719,20-04-2023,CUST819,Aadhya,Female,Delhi,East,Clothing,Lipstick,4,2698.73,0.13,177.58,Debit Card,9391.58, ? 939.06 ,,
ORD1720,01-04-2023,CUST820,Ananya,Female,Mumbai,North,Sports,Cricket Bat,1,5015.39,0.29,476.79,Net Banking,3560.93," ? -1,071.77 ",,
ORD1721,12-04-2024,CUST821,Advika,Male,Pune,North,Clothing,Headphones,2,36078.75,0.14,429.11,Net Banking,62055.45," ? 9,187.95 ",,
ORD1722,06-04-2024,CUST822,Aarav,Male,Delhi,West,Sports,Toy Car,5,14234.89,0.04,375.07,Cash on Delivery,68327.47," ? 6,384.39 ",,
ORD1723,28-08-2024,CUST823,Ananya,Female,Bangalore,West,Toys,Lipstick,2,9378.21,0.12,85.1,Net Banking,16505.65, ? -629.41 ,,
ORD1724,17-05-2023,CUST824,Aarav,Female,Mumbai,South,Sports,T-shirt,4,2160.22,0.29,97.76,UPI,6135.02," ? -1,563.36 ",,
ORD1725,18-08-2023,CUST825,Aadhya,Male,Mumbai,East,Toys,Toy Car,2,1287.97,0.1,271.75,Cash on Delivery,2318.35, ? -93.53 ,,
ORD1726,24-09-2024,CUST826,Advika,Male,Mumbai,North,Toys,Washing Machine,1,38769.38,0.26,122.32,Net Banking,28689.34, ? 991.18 ,,
ORD1727,14-01-2023,CUST827,Diya,Male,Bangalore,West,Toys,Washing Machine,1,6894.78,0.26,490.22,Credit Card,5102.14," ? -1,823.39 ",,
ORD1728,22-02-2023,CUST828,Vihaan,Male,Bangalore,South,Toys,Shoes,5,23492.49,0.11,121.33,Net Banking,104541.58," ? 1,479.40 ",,
ORD1729,02-07-2023,CUST829,Ishaan,Female,Hyderabad,South,Toys,Toy Car,3,30373.66,0.02,269.36,UPI,89298.56," ? 8,253.54 ",,
ORD1730,31-05-2023,CUST830,Diya,Male,Kolkata,North,Clothing,T-shirt,4,21531.92,0.22,213.85,Debit Card,67179.59," ? -10,434.63 ",,
ORD1731,26-01-2024,CUST831,Vihaan,Male,Chennai,North,Toys,Shoes,4,1549.91,0.09,337.72,Debit Card,5641.67, ? -194.73 ,,
ORD1732,15-02-2024,CUST832,Reyansh,Male,Delhi,South,Clothing,Cricket Bat,3,39218.37,0.23,108.07,Net Banking,90594.43," ? -4,847.11 ",,
ORD1733,31-03-2023,CUST833,Kabir,Male,Hyderabad,West,Toys,Toy Car,1,723.56,0.13,243.64,Debit Card,629.5, ? -253.34 ,,
ORD1734,08-08-2023,CUST834,Myra,Female,Delhi,South,Sports,Headphones,1,38142.12,0.15,173.62,Net Banking,32420.8, ? -412.27 ,,
ORD1735,27-02-2024,CUST835,Myra,Female,Chennai,East,Toys,Washing Machine,2,44686.56,0.23,449.49,UPI,68817.3," ? -13,274.90 ",,
ORD1736,14-06-2024,CUST836,Ishaan,Female,Kolkata,East,Home Decor,Washing Machine,5,21755.43,0.11,68.26,Debit Card,96811.66," ? -1,222.93 ",,
ORD1737,17-07-2024,CUST837,Advika,Male,Bangalore,North,Toys,Sofa,5,26870.02,0.13,461.18,Credit Card,116884.59," ? 20,988.68 ",,
ORD1738,19-01-2024,CUST838,Aadhya,Male,Kolkata,West,Toys,Shoes,5,23953.77,0.11,424.85,Net Banking,106594.28," ? 10,986.52 ",,
ORD1739,16-02-2023,CUST839,Advika,Female,Bangalore,West,Sports,Smartphone,2,19582.59,0.11,183.91,Debit Card,34857.01," ? 6,917.56 ",,
ORD1740,28-01-2024,CUST840,Aadhya,Male,Chennai,East,Beauty,Smartphone,5,44393.74,0.16,405.18,UPI,186453.71," ? 25,006.08 ",,
ORD1741,06-06-2024,CUST841,Advika,Male,Kolkata,South,Sports,Shoes,3,44717.89,0.24,64.05,UPI,101956.79," ? -12,185.19 ",,
ORD1742,13-05-2023,CUST842,Kabir,Female,Hyderabad,North,Home Decor,Headphones,2,16923.65,0.11,485.09,Credit Card,30124.1," ? -1,448.23 ",,
ORD1743,14-04-2023,CUST843,Reyansh,Female,Pune,South,Beauty,Watch,3,30830.47,0.16,286.97,UPI,77692.78," ? 9,891.13 ",,
ORD1744,25-03-2023,CUST844,Reyansh,Female,Hyderabad,South,Electronics,Shoes,2,46360,0.2,186.48,UPI,74176," ? -1,370.73 ",,
ORD1745,14-04-2023,CUST845,Vihaan,Female,Delhi,South,Electronics,Headphones,5,48110.51,0.08,213.16,Debit Card,221308.35," ? -2,070.16 ",,
ORD1746,21-07-2024,CUST846,Ananya,Male,Hyderabad,West,Home Decor,Cricket Bat,3,25546.16,0.08,79.88,Net Banking,70507.4," ? 1,178.89 ",,
ORD1747,19-05-2024,CUST847,Reyansh,Male,Chennai,East,Sports,Washing Machine,3,22750.68,0.28,495.21,Cash on Delivery,49141.47," ? -7,997.27 ",,
ORD1748,21-07-2023,CUST848,Reyansh,Female,Mumbai,West,Clothing,T-shirt,3,14078.98,0.22,67.68,UPI,32944.81," ? -4,835.93 ",,
ORD1749,04-09-2024,CUST849,Diya,Male,Delhi,East,Home Decor,Watch,2,47951.82,0.17,344.71,UPI,79600.02, ? -409.30 ,,
ORD1750,24-03-2023,CUST850,Diya,Female,Kolkata,North,Beauty,Toy Car,4,7312.15,0.19,249.23,Cash on Delivery,23691.37," ? 1,812.13 ",,
ORD1751,01-02-2024,CUST851,Vihaan,Female,Delhi,North,Beauty,Watch,5,29075.51,0.01,477.01,UPI,143923.77," ? 37,149.02 ",,
ORD1752,31-07-2024,CUST852,Ananya,Male,Pune,South,Toys,T-shirt,3,14271,0.19,160.7,Debit Card,34678.53," ? 2,532.58 ",,
ORD1753,22-07-2023,CUST853,Ishaan,Female,Bangalore,East,Electronics,Sofa,4,14094.61,0.15,289.44,Debit Card,47921.67," ? 3,221.21 ",,
ORD1754,29-11-2023,CUST854,Diya,Male,Kolkata,East,Beauty,Washing Machine,5,20367.44,0.16,267.06,Cash on Delivery,85543.25," ? -9,700.47 ",,
ORD1755,28-04-2024,CUST855,Ishaan,Male,Ahmedabad,East,Home Decor,Smartphone,5,49939.89,0.11,366.29,UPI,222232.51," ? -2,843.21 ",,
ORD1756,29-10-2023,CUST856,Aarav,Male,Delhi,South,Beauty,Headphones,3,2937.32,0.02,80.6,UPI,8635.72," ? 1,433.29 ",,
ORD1757,31-05-2023,CUST857,Diya,Male,Kolkata,South,Home Decor,Shoes,3,29011.38,0.06,137.21,Net Banking,81812.09," ? 10,022.36 ",,
ORD1758,06-06-2023,CUST858,Kabir,Female,Kolkata,North,Clothing,Shoes,2,4312.09,0.29,146.55,UPI,6123.17, ? -632.97 ,,
ORD1759,03-03-2024,CUST859,Ananya,Male,Kolkata,West,Toys,Smartphone,4,7895.14,0.12,382.17,Debit Card,27790.89, ? -258.64 ,,
ORD1760,30-04-2024,CUST860,Vihaan,Female,Bangalore,East,Electronics,Watch,4,22090.23,0.14,135.11,Credit Card,75990.39," ? -3,730.64 ",,
ORD1761,05-04-2024,CUST861,Aarav,Female,Ahmedabad,East,Beauty,Washing Machine,3,25620.91,0.02,308.07,Credit Card,75325.48," ? 16,622.78 ",,
ORD1762,01-03-2023,CUST862,Ananya,Female,Chennai,West,Home Decor,Lipstick,5,13087.86,0.01,146.86,Credit Card,64784.91," ? 18,146.35 ",,
ORD1763,15-06-2024,CUST863,Kabir,Female,Hyderabad,East,Sports,Headphones,3,15959.57,0.22,437.73,Credit Card,37345.39," ? -4,075.19 ",,
ORD1764,24-11-2023,CUST864,Ananya,Male,Kolkata,South,Electronics,Cricket Bat,5,4530.96,0.16,473.98,UPI,19030.03, ? -488.21 ,,
ORD1765,06-05-2024,CUST865,Kabir,Male,Mumbai,South,Clothing,T-shirt,5,15300.35,0.15,283.32,UPI,65026.49," ? 3,501.01 ",,
ORD1766,27-01-2023,CUST866,Kabir,Female,Chennai,East,Home Decor,Watch,3,48334.61,0.07,208.54,Net Banking,134853.56," ? 9,800.57 ",,
ORD1767,24-04-2023,CUST867,Ishaan,Female,Pune,South,Toys,Toy Car,1,47246.43,0.22,155.33,UPI,36852.22," ? -2,879.24 ",,
ORD1768,06-02-2024,CUST868,Advika,Male,Bangalore,South,Toys,Sofa,4,16876.94,0.05,72.4,Credit Card,64132.37," ? 12,575.49 ",,
ORD1769,17-05-2024,CUST869,Aarav,Female,Delhi,East,Clothing,Shoes,5,28628.53,0.06,170.83,Cash on Delivery,134554.09," ? 19,950.41 ",,
ORD1770,07-05-2023,CUST870,Ananya,Male,Bangalore,North,Clothing,Watch,5,45497.85,0.14,344.41,Cash on Delivery,195640.76," ? 11,706.07 ",,
ORD1771,18-04-2023,CUST871,Aadhya,Female,Delhi,West,Toys,Sofa,1,507.95,0.09,290.13,Debit Card,462.23, ? -295.25 ,,
ORD1772,08-04-2024,CUST872,Aarav,Male,Bangalore,South,Beauty,T-shirt,2,40572.04,0.07,474.82,Debit Card,75463.99," ? -1,304.61 ",,
ORD1773,20-09-2023,CUST873,Advika,Female,Delhi,North,Beauty,Shoes,1,47428.8,0.19,228.32,UPI,38417.33," ? -5,599.65 ",,
ORD1774,24-04-2023,CUST874,Aarav,Female,Kolkata,South,Home Decor,Shoes,1,4748.02,0.2,362.24,Cash on Delivery,3798.42, ? -741.10 ,,
ORD1775,14-04-2024,CUST875,Reyansh,Male,Hyderabad,South,Sports,Lipstick,5,8240.09,0.25,270.2,Credit Card,30900.34," ? -4,235.67 ",,
ORD1776,06-03-2023,CUST876,Aadhya,Female,Delhi,West,Home Decor,Watch,4,48045.17,0.13,280.66,Credit Card,167197.19, ? -725.64 ,,
ORD1777,12-07-2023,CUST877,Advika,Female,Ahmedabad,South,Sports,Washing Machine,1,26969.5,0.02,170.5,Credit Card,26430.11," ? 1,049.13 ",,
ORD1778,17-11-2023,CUST878,Ishaan,Male,Delhi,West,Clothing,Smartphone,2,906.99,0.08,254.73,UPI,1668.86, ? 30.97 ,,
ORD1779,21-07-2024,CUST879,Ananya,Female,Mumbai,West,Electronics,Smartphone,3,13030.07,0.29,261.85,UPI,27754.05," ? -5,100.44 ",,
ORD1780,02-10-2023,CUST880,Myra,Male,Delhi,West,Home Decor,Cricket Bat,1,22607.19,0.18,367.99,Net Banking,18537.9," ? -1,552.65 ",,
ORD1781,28-12-2023,CUST881,Advika,Male,Mumbai,North,Home Decor,Toy Car,1,34706.86,0.21,473.29,Credit Card,27418.42," ? -3,243.30 ",,
ORD1782,23-06-2023,CUST882,Vihaan,Female,Pune,East,Sports,Sofa,2,36711.39,0,198.19,Credit Card,73422.78," ? 17,197.89 ",,
ORD1783,02-01-2024,CUST883,Ananya,Female,Kolkata,North,Clothing,Watch,4,49771.99,0.16,68.99,UPI,167233.89," ? -1,399.47 ",,
ORD1784,28-06-2024,CUST884,Advika,Female,Mumbai,East,Clothing,Headphones,1,14518.06,0.01,273.33,UPI,14372.88," ? 1,048.13 ",,
ORD1785,07-04-2024,CUST885,Reyansh,Female,Hyderabad,East,Sports,Toy Car,1,27003.36,0.17,295.01,Net Banking,22412.79, ? 8.25 ,,
ORD1786,17-12-2023,CUST886,Myra,Female,Chennai,West,Clothing,Lipstick,4,26759.51,0.28,125.8,Net Banking,77067.39," ? -19,213.31 ",,
ORD1787,29-05-2024,CUST887,Reyansh,Female,Kolkata,South,Toys,Shoes,2,20401.13,0.29,392.21,Debit Card,28969.6," ? -3,655.20 ",,
ORD1788,10-05-2023,CUST888,Myra,Female,Mumbai,West,Beauty,Washing Machine,1,8624.26,0.16,493.22,Cash on Delivery,7244.38," ? -1,309.85 ",,
ORD1789,15-06-2023,CUST889,Vihaan,Male,Kolkata,South,Toys,Watch,4,48877.34,0.14,475.6,Credit Card,168138.05," ? 4,708.90 ",,
ORD1790,20-11-2023,CUST890,Ananya,Female,Ahmedabad,East,Electronics,Toy Car,1,42695.2,0.28,138.7,Credit Card,30740.54," ? -5,645.83 ",,
ORD1791,25-02-2023,CUST891,Ishaan,Male,Kolkata,West,Home Decor,Toy Car,3,25016.98,0.2,443.91,Net Banking,60040.75," ? 6,472.75 ",,
ORD1792,05-08-2024,CUST892,Reyansh,Female,Kolkata,South,Electronics,Washing Machine,5,30241.62,0.02,367.02,Net Banking,148183.94," ? 35,534.73 ",,
ORD1793,02-04-2024,CUST893,Reyansh,Female,Pune,North,Home Decor,Cricket Bat,3,11517.6,0.14,254.23,Debit Card,29715.41, ? -193.19 ,,
ORD1794,11-04-2024,CUST894,Kabir,Male,Hyderabad,South,Beauty,Sofa,1,27280.6,0.07,293.27,Cash on Delivery,25370.96," ? 3,117.69 ",,
ORD1795,12-06-2023,CUST895,Myra,Female,Bangalore,West,Clothing,Sofa,2,34809.51,0.14,432.32,Debit Card,59872.36," ? 1,862.26 ",,
ORD1796,23-04-2024,CUST896,Diya,Female,Bangalore,North,Toys,Toy Car,5,25855.32,0.14,266.06,Cash on Delivery,111177.88," ? 18,383.02 ",,
ORD1797,18-09-2023,CUST897,Ananya,Male,Mumbai,South,Sports,T-shirt,3,49516.2,0.17,217.94,Credit Card,123295.34," ? -11,884.03 ",,
ORD1798,20-02-2023,CUST898,Myra,Female,Kolkata,South,Toys,Toy Car,4,30644.81,0.11,271.96,Debit Card,109095.52," ? -1,022.93 ",,
ORD1799,10-12-2023,CUST899,Kabir,Female,Mumbai,South,Beauty,Toy Car,2,18674.49,0.05,310.61,Net Banking,35481.53," ? 7,295.94 ",,
ORD1800,11-02-2024,CUST900,Aarav,Female,Pune,South,Electronics,Washing Machine,3,38653.17,0.15,135.08,Debit Card,98565.58," ? -1,130.29 ",,
ORD1801,17-04-2023,CUST901,Myra,Male,Pune,South,Sports,Shoes,4,8689.03,0.25,455.41,Debit Card,26067.09," ? -5,827.97 ",,
ORD1802,04-10-2023,CUST902,Ishaan,Female,Delhi,North,Clothing,Washing Machine,1,19348.89,0.2,353.38,Credit Card,15479.11," ? -1,518.45 ",,
ORD1803,26-09-2024,CUST903,Ananya,Female,Ahmedabad,East,Beauty,Watch,4,17478.56,0.1,334.97,Net Banking,62922.82," ? 8,222.57 ",,
ORD1804,15-07-2024,CUST904,Kabir,Female,Pune,North,Sports,Toy Car,3,21703.99,0.28,94.77,Net Banking,46880.62," ? -9,472.70 ",,
ORD1805,22-07-2023,CUST905,Aarav,Female,Delhi,North,Beauty,Sofa,3,39132.64,0.27,321.88,UPI,85700.48," ? -2,976.89 ",,
ORD1806,24-06-2023,CUST906,Aadhya,Male,Hyderabad,North,Beauty,Headphones,1,24311.82,0.06,104.43,UPI,22853.11," ? 3,796.07 ",,
ORD1807,29-03-2024,CUST907,Kabir,Male,Mumbai,East,Clothing,Sofa,4,39741.92,0.01,85.41,UPI,157378," ? 36,474.39 ",,
ORD1808,05-09-2024,CUST908,Aadhya,Female,Chennai,West,Home Decor,Smartphone,4,28909.15,0.22,287.29,Credit Card,90196.55," ? -7,136.59 ",,
ORD1809,17-02-2024,CUST909,Ananya,Female,Hyderabad,East,Sports,Cricket Bat,1,17235.06,0.25,231.25,Debit Card,12926.3, ? 164.18 ,,
ORD1810,06-08-2024,CUST910,Reyansh,Male,Pune,North,Clothing,Lipstick,4,40536.94,0.29,314.96,Net Banking,115124.91," ? -36,527.03 ",,
ORD1811,10-06-2024,CUST911,Kabir,Male,Hyderabad,South,Beauty,Watch,1,12066.83,0.27,90.15,Net Banking,8808.79, ? -734.25 ,,
ORD1812,16-06-2023,CUST912,Vihaan,Female,Hyderabad,South,Clothing,Watch,2,11374.27,0.18,243.94,Debit Card,18653.8," ? 1,240.57 ",,
ORD1813,04-10-2023,CUST913,Aadhya,Male,Ahmedabad,North,Home Decor,Cricket Bat,3,25324.25,0.16,128.65,Net Banking,63817.11," ? 1,076.47 ",,
ORD1814,19-12-2023,CUST914,Ishaan,Female,Ahmedabad,South,Toys,Headphones,2,13190.29,0.01,494.2,Debit Card,26116.77," ? 5,329.32 ",,
ORD1815,02-07-2024,CUST915,Vihaan,Male,Ahmedabad,North,Sports,Lipstick,5,652.53,0.07,302.52,Credit Card,3034.26, ? 11.58 ,,
ORD1816,23-03-2024,CUST916,Advika,Male,Hyderabad,South,Home Decor,Shoes,5,32485.22,0.14,359.35,Credit Card,139686.45," ? 11,477.08 ",,
ORD1817,18-10-2023,CUST917,Advika,Male,Pune,East,Electronics,Toy Car,5,25652.47,0.19,196.44,Credit Card,103892.5," ? 9,677.62 ",,
ORD1818,06-07-2023,CUST918,Aarav,Male,Chennai,West,Sports,Lipstick,1,22386.79,0.17,92.63,Debit Card,18581.04," ? 1,329.52 ",,
ORD1819,28-05-2024,CUST919,Reyansh,Female,Kolkata,West,Home Decor,Headphones,4,48355.03,0.22,489.14,Debit Card,150867.69," ? -6,216.31 ",,
ORD1820,31-08-2023,CUST920,Ananya,Male,Hyderabad,East,Beauty,T-shirt,2,28645.72,0.08,178.82,Cash on Delivery,52708.12," ? 11,991.41 ",,
ORD1821,18-04-2023,CUST921,Kabir,Male,Delhi,East,Sports,Smartphone,2,43198.89,0.17,240.71,Net Banking,71710.16," ? -5,654.45 ",,
ORD1822,20-08-2024,CUST922,Diya,Female,Pune,North,Sports,Lipstick,2,7144.62,0.03,342.44,Net Banking,13860.56," ? 1,294.30 ",,
ORD1823,04-12-2023,CUST923,Ishaan,Male,Hyderabad,North,Clothing,Lipstick,2,28546.48,0.12,61.11,Cash on Delivery,50241.8," ? 1,632.27 ",,
ORD1824,19-05-2023,CUST924,Aadhya,Male,Chennai,North,Beauty,Smartphone,5,43425.39,0.23,414.62,Cash on Delivery,167187.75," ? -14,856.27 ",,
ORD1825,20-11-2023,CUST925,Ananya,Female,Kolkata,South,Electronics,Toy Car,2,29238.67,0.21,291.46,Credit Card,46197.1," ? -3,658.48 ",,
ORD1826,16-09-2023,CUST926,Vihaan,Male,Ahmedabad,North,Toys,Lipstick,4,35957.11,0.3,175.2,Cash on Delivery,100679.91," ? -33,782.58 ",,
ORD1827,10-08-2024,CUST927,Advika,Female,Pune,East,Home Decor,Smartphone,5,18727.77,0.08,77.72,Debit Card,86147.74," ? 20,322.22 ",,
ORD1828,28-03-2023,CUST928,Ishaan,Female,Bangalore,West,Clothing,Smartphone,2,4803.99,0.15,123.12,UPI,8166.78," ? 1,203.26 ",,
ORD1829,27-04-2023,CUST929,Diya,Female,Kolkata,South,Home Decor,Smartphone,1,23003.43,0.1,452.77,Debit Card,20703.09," ? 3,046.67 ",,
ORD1830,29-01-2023,CUST930,Kabir,Female,Delhi,North,Electronics,Washing Machine,3,19845.07,0.13,358.71,Cash on Delivery,51795.63," ? 7,272.19 ",,
